zip,sido,si,dong,ri,doseo,bunji,apt,address
503875,광주,남구,노대동,,,,송화마을휴먼시아5단지아파트 (501~511동),광주 남구 노대동 송화마을휴먼시아5단지아파트 (501~511동)
503712,광주,남구,노대동,,,,송화마을휴먼시아6단지아파트 (601~612동),광주 남구 노대동 송화마을휴먼시아6단지아파트 (601~612동)
503713,광주,남구,노대동,,,,송화마을휴먼시아7단지아파트 (701~711동),광주 남구 노대동 송화마을휴먼시아7단지아파트 (701~711동)
503871,광주,남구,노대동,,,,송화마을휴먼시아2단지아파트 (201~208동),광주 남구 노대동 송화마을휴먼시아2단지아파트 (201~208동)
503204,광주,남구,대지동,,,,,광주 남구 대지동
503340,광주,남구,덕남동,,,,,광주 남구 덕남동
503201,광주,남구,도금동,,,,,광주 남구 도금동
503051,광주,남구,방림1동,,,,,광주 남구 방림1동
503802,광주,남구,방림1동,,,459~471,,광주 남구 방림1동 459~471
503802,광주,남구,방림1동,,,531~533,,광주 남구 방림1동 531~533
503803,광주,남구,방림1동,,,395~449,,광주 남구 방림1동 395~449
503803,광주,남구,방림1동,,,534~539,,광주 남구 방림1동 534~539
503803,광주,남구,방림1동,,,544~555,,광주 남구 방림1동 544~555
503803,광주,남구,방림1동,,,527~530,,광주 남구 방림1동 527~530
503802,광주,남구,방림1동,,,540~543,,광주 남구 방림1동 540~543
503802,광주,남구,방림1동,,,509~526,,광주 남구 방림1동 509~526
503802,광주,남구,방림1동,,,110~394,,광주 남구 방림1동 110~394
503052,광주,남구,방림2동,,,,,광주 남구 방림2동
503805,광주,남구,방림2동,,,556,,광주 남구 방림2동 556
503800,광주,남구,방림2동,,,1~89,,광주 남구 방림2동 1~89
503804,광주,남구,방림2동,,,557~600,,광주 남구 방림2동 557~600
503804,광주,남구,방림2동,,,472~486,,광주 남구 방림2동 472~486
503804,광주,남구,방림2동,,,450~458,,광주 남구 방림2동 450~458
503801,광주,남구,방림2동,,,90~109,,광주 남구 방림2동 90~109
503801,광주,남구,방림2동,,,487~508,,광주 남구 방림2동 487~508
503774,광주,남구,방림2동,,,,국민건강보험공단,광주 남구 방림2동 국민건강보험공단
503752,광주,남구,방림2동,,,,방림모아아파트,광주 남구 방림2동 방림모아아파트
503757,광주,남구,방림2동,,,,라인효친아파트,광주 남구 방림2동 라인효친아파트
503050,광주,남구,방림동,,,,,광주 남구 방림동
503806,광주,남구,백운1동,,,1~19,,광주 남구 백운1동 1~19
503807,광주,남구,백운1동,,,20~202,,광주 남구 백운1동 20~202
503807,광주,남구,백운1동,,,494~587,,광주 남구 백운1동 494~587
503806,광주,남구,백운1동,,,300~493,,광주 남구 백운1동 300~493
503301,광주,남구,백운1동,,,,,광주 남구 백운1동
503700,광주,남구,백운1동,,,,광주백운3휴먼시아아파트 (301~307동),광주 남구 백운1동 광주백운3휴먼시아아파트 (301~307동)
503705,광주,남구,백운1동,,,,광주백운2휴먼시아아파트 (201~202동),광주 남구 백운1동 광주백운2휴먼시아아파트 (201~202동)
503705,광주,남구,백운1동,,,,광주백운1휴먼시아아파트 (101~111동),광주 남구 백운1동 광주백운1휴먼시아아파트 (101~111동)
503302,광주,남구,백운2동,,,,,광주 남구 백운2동
503809,광주,남구,백운2동,,,588~634,,광주 남구 백운2동 588~634
503808,광주,남구,백운2동,,,203~299,,광주 남구 백운2동 203~299
503808,광주,남구,백운2동,,,635~660,,광주 남구 백운2동 635~660
503300,광주,남구,백운동,,,,,광주 남구 백운동
503751,광주,남구,봉선1동,,,,라인하이츠아파트,광주 남구 봉선1동 라인하이츠아파트
503816,광주,남구,봉선1동,,,983~988,,광주 남구 봉선1동 983~988
503815,광주,남구,봉선1동,,,801~982,,광주 남구 봉선1동 801~982
503812,광주,남구,봉선1동,,,149,,광주 남구 봉선1동 149
503813,광주,남구,봉선1동,,,1016~1044,,광주 남구 봉선1동 1016~1044
503813,광주,남구,봉선1동,,,300~355,,광주 남구 봉선1동 300~355
503061,광주,남구,봉선1동,,,,,광주 남구 봉선1동
503764,광주,남구,봉선1동,,,,모아1차아파트 (1~7동),광주 남구 봉선1동 모아1차아파트 (1~7동)
503763,광주,남구,봉선1동,,,,라인광장아파트 (101~108동),광주 남구 봉선1동 라인광장아파트 (101~108동)
503762,광주,남구,봉선1동,,,,모아2차아파트 (101~103동),광주 남구 봉선1동 모아2차아파트 (101~103동)
503847,광주,남구,봉선1동,,,989~1015,,광주 남구 봉선1동 989~1015
503812,광주,남구,봉선1동,,,181~299,,광주 남구 봉선1동 181~299
503811,광주,남구,봉선2동,,,150~180,,광주 남구 봉선2동 150~180
503846,광주,남구,봉선2동,,,534~800,,광주 남구 봉선2동 534~800
503854,광주,남구,봉선2동,,,1045~1080,,광주 남구 봉선2동 1045~1080
503776,광주,남구,봉선2동,,,,쌍용스윗닷홈예가아파트 (101~106동),광주 남구 봉선2동 쌍용스윗닷홈예가아파트 (101~106동)
503062,광주,남구,봉선2동,,,,,광주 남구 봉선2동
503765,광주,남구,봉선2동,,,,금호1차아파트 (1~9동),광주 남구 봉선2동 금호1차아파트 (1~9동)
503775,광주,남구,봉선2동,,,,포스코더샵아파트 (101~111동),광주 남구 봉선2동 포스코더샵아파트 (101~111동)
503767,광주,남구,봉선2동,,,,라인아파트 (101~102동),광주 남구 봉선2동 라인아파트 (101~102동)
503766,광주,남구,봉선2동,,,,금호2차아파트 (201~209동),광주 남구 봉선2동 금호2차아파트 (201~209동)
503759,광주,남구,봉선2동,,,,무등2차아파트 (201~205동),광주 남구 봉선2동 무등2차아파트 (201~205동)
503760,광주,남구,봉선2동,,,,무등3차아파트 (101~304동),광주 남구 봉선2동 무등3차아파트 (101~304동)
503760,광주,남구,봉선2동,,,,무등1차아파트 (101~304동),광주 남구 봉선2동 무등1차아파트 (101~304동)
503773,광주,남구,봉선2동,,,,한국아델리움 (101~106동),광주 남구 봉선2동 한국아델리움 (101~106동)
503773,광주,남구,봉선2동,,,,한국아델리움 (201동),광주 남구 봉선2동 한국아델리움 (201동)
503701,광주,남구,봉선2동,,,,남구청,광주 남구 봉선2동 남구청
503702,광주,남구,봉선2동,,,,광주남부경찰서,광주 남구 봉선2동 광주남부경찰서
503708,광주,남구,봉선2동,,,,문성중고등학교,광주 남구 봉선2동 문성중고등학교
503758,광주,남구,봉선2동,,,,삼익2차아파트 (101~204동),광주 남구 봉선2동 삼익2차아파트 (101~204동)
503758,광주,남구,봉선2동,,,,삼익1차아파트 (101~204동),광주 남구 봉선2동 삼익1차아파트 (101~204동)
503814,광주,남구,봉선2동,,,356~533,,광주 남구 봉선2동 356~533
503811,광주,남구,봉선2동,,,128~148,,광주 남구 봉선2동 128~148
503810,광주,남구,봉선2동,,,1~127,,광주 남구 봉선2동 1~127
503060,광주,남구,봉선동,,,,,광주 남구 봉선동
503030,광주,남구,사동,,,,,광주 남구 사동
503011,광주,남구,서1동,,,,,광주 남구 서1동
503707,광주,남구,서1동,,,,라인빌딩,광주 남구 서1동 라인빌딩
503818,광주,남구,서1동,,,79~120,,광주 남구 서1동 79~120
503818,광주,남구,서1동,,,146~300,,광주 남구 서1동 146~300
503729,광주,남구,서1동,,,,KBC광주방송국,광주 남구 서1동 KBC광주방송국
503817,광주,남구,서2동,,,1~78,,광주 남구 서2동 1~78
503817,광주,남구,서2동,,,121~145,,광주 남구 서2동 121~145
503012,광주,남구,서2동,,,,,광주 남구 서2동
503010,광주,남구,서동,,,,,광주 남구 서동
503207,광주,남구,석정동,,,,,광주 남구 석정동
503772,광주,남구,송하동,,,,교통안전공단,광주 남구 송하동 교통안전공단
503742,광주,남구,송하동,,,,송원대학,광주 남구 송하동 송원대학
503370,광주,남구,송하동,,,,,광주 남구 송하동
503755,광주,남구,송하동,,,,금호아파트,광주 남구 송하동 금호아파트
503820,광주,남구,송하동,,,200~461,,광주 남구 송하동 200~461
503819,광주,남구,송하동,,,462~500,,광주 남구 송하동 462~500
503819,광주,남구,송하동,,,1~199,,광주 남구 송하동 1~199
503213,광주,남구,승촌동,,,,,광주 남구 승촌동
503211,광주,남구,신장동,,,,,광주 남구 신장동
503205,광주,남구,압촌동,,,,,광주 남구 압촌동
503214,광주,남구,양과동,,,,,광주 남구 양과동
503706,광주,남구,양림동,,,,사직도서관,광주 남구 양림동 사직도서관
503756,광주,남구,양림동,,,,호남신학대학교,광주 남구 양림동 호남신학대학교
503822,광주,남구,양림동,,,93~111,,광주 남구 양림동 93~111
503711,광주,남구,양림동,,,,기독간호대학,광주 남구 양림동 기독간호대학
503821,광주,남구,양림동,,,1~92,,광주 남구 양림동 1~92
503821,광주,남구,양림동,,,112~210,,광주 남구 양림동 112~210
503822,광주,남구,양림동,,,211~444,,광주 남구 양림동 211~444
503715,광주,남구,양림동,,,,광주기독병원,광주 남구 양림동 광주기독병원
503040,광주,남구,양림동,,,,,광주 남구 양림동
503709,광주,남구,양림동,,,,휴먼시아1차아파트 (101~110동),광주 남구 양림동 휴먼시아1차아파트 (101~110동)
503710,광주,남구,양림동,,,,휴먼시아2차아파트 (201~209동),광주 남구 양림동 휴먼시아2차아파트 (201~209동)
503210,광주,남구,양촌동,,,,,광주 남구 양촌동
503202,광주,남구,원산동,,,,,광주 남구 원산동
503234,광주,남구,월산4동,,,,,광주 남구 월산4동
503830,광주,남구,월산4동,,,981~999,,광주 남구 월산4동 981~999
503829,광주,남구,월산4동,,,900~964,,광주 남구 월산4동 900~964
503827,광주,남구,월산4동,,,965~980,,광주 남구 월산4동 965~980
503827,광주,남구,월산4동,,,401~584,,광주 남구 월산4동 401~584
503704,광주,남구,월산4동,,,,목우빌딩,광주 남구 월산4동 목우빌딩
503235,광주,남구,월산5동,,,,,광주 남구 월산5동
503828,광주,남구,월산5동,,,110,,광주 남구 월산5동 110
503831,광주,남구,월산5동,,,1026~1053,,광주 남구 월산5동 1026~1053
503828,광주,남구,월산5동,,,585~899,,광주 남구 월산5동 585~899
503828,광주,남구,월산5동,,,178,,광주 남구 월산5동 178
503828,광주,남구,월산5동,,,1016~1025,,광주 남구 월산5동 1016~1025
503851,광주,남구,월산5동,,,1000~1015,,광주 남구 월산5동 1000~1015
503848,광주,남구,월산동,,,285~299,,광주 남구 월산동 285~299
503850,광주,남구,월산동,,,300~400,,광주 남구 월산동 300~400
503849,광주,남구,월산동,,,191~240,,광주 남구 월산동 191~240
503230,광주,남구,월산동,,,,,광주 남구 월산동
503728,광주,남구,월산동,,,,광주문화방송,광주 남구 월산동 광주문화방송
503824,광주,남구,월산동,,,33~70,,광주 남구 월산동 33~70
503825,광주,남구,월산동,,,179~190,,광주 남구 월산동 179~190
503826,광주,남구,월산동,,,241~284,,광주 남구 월산동 241~284
503825,광주,남구,월산동,,,71~109,,광주 남구 월산동 71~109
503825,광주,남구,월산동,,,111~177,,광주 남구 월산동 111~177
503823,광주,남구,월산동,,,1~32,,광주 남구 월산동 1~32
503208,광주,남구,월성동,,,,,광주 남구 월성동
503206,광주,남구,이장동,,,,,광주 남구 이장동
503360,광주,남구,임암동,,,,,광주 남구 임암동
503311,광주,남구,주월1동,,,,,광주 남구 주월1동
503832,광주,남구,주월1동,,,483~543,,광주 남구 주월1동 483~543
503832,광주,남구,주월1동,,,967~973,,광주 남구 주월1동 967~973
503832,광주,남구,주월1동,,,1~52,,광주 남구 주월1동 1~52
503761,광주,남구,주월1동,,,,현대1차아파트 (101~103동),광주 남구 주월1동 현대1차아파트 (101~103동)
503761,광주,남구,주월1동,,,,현대2차아파트 (11~24동),광주 남구 주월1동 현대2차아파트 (11~24동)
503835,광주,남구,주월1동,,,1010~1019,,광주 남구 주월1동 1010~1019
503835,광주,남구,주월1동,,,941,,광주 남구 주월1동 941
503836,광주,남구,주월1동,,,415~482,,광주 남구 주월1동 415~482
503835,광주,남구,주월1동,,,301~414,,광주 남구 주월1동 301~414
503838,광주,남구,주월1동,,,1020~1179,,광주 남구 주월1동 1020~1179
503839,광주,남구,주월1동,,,1243~1273,,광주 남구 주월1동 1243~1273
503839,광주,남구,주월1동,,,1180~1190,,광주 남구 주월1동 1180~1190
503838,광주,남구,주월1동,,,183~190,,광주 남구 주월1동 183~190
503838,광주,남구,주월1동,,,1274~1287,,광주 남구 주월1동 1274~1287
503834,광주,남구,주월1동,,,1191~1242,,광주 남구 주월1동 1191~1242
503834,광주,남구,주월1동,,,957,,광주 남구 주월1동 957
503834,광주,남구,주월1동,,,191~300,,광주 남구 주월1동 191~300
503714,광주,남구,주월1동,,,,주월호반베르디움1차아파트 (101~106동),광주 남구 주월1동 주월호반베르디움1차아파트 (101~106동)
503714,광주,남구,주월1동,,,,호반베르디움2차아파트 (201~204동),광주 남구 주월1동 호반베르디움2차아파트 (201~204동)
503833,광주,남구,주월2동,,,101~182,,광주 남구 주월2동 101~182
503833,광주,남구,주월2동,,,544~820,,광주 남구 주월2동 544~820
503833,광주,남구,주월2동,,,53~80,,광주 남구 주월2동 53~80
503837,광주,남구,주월2동,,,821~940,,광주 남구 주월2동 821~940
503837,광주,남구,주월2동,,,958~966,,광주 남구 주월2동 958~966
503837,광주,남구,주월2동,,,974~1009,,광주 남구 주월2동 974~1009
503837,광주,남구,주월2동,,,942~956,,광주 남구 주월2동 942~956
503852,광주,남구,주월2동,,,81~100,,광주 남구 주월2동 81~100
503312,광주,남구,주월2동,,,,,광주 남구 주월2동
503310,광주,남구,주월동,,,,,광주 남구 주월동
503200,광주,남구,지석동,,,,,광주 남구 지석동
503768,광주,남구,진월동,,,,풍림아파트 (101~106동),광주 남구 진월동 풍림아파트 (101~106동)
503769,광주,남구,진월동,,,,현대아파트 (303~309동),광주 남구 진월동 현대아파트 (303~309동)
503771,광주,남구,진월동,,,,아남아파트 (1~6동),광주 남구 진월동 아남아파트 (1~6동)
503770,광주,남구,진월동,,,,삼익세라믹아파트 (101~105동),광주 남구 진월동 삼익세라믹아파트 (101~105동)
503330,광주,남구,진월동,,,,,광주 남구 진월동
503753,광주,남구,진월동,,,,한신아파트,광주 남구 진월동 한신아파트
503703,광주,남구,진월동,,,,광주대학교,광주 남구 진월동 광주대학교
503754,광주,남구,진월동,,,,대주아파트,광주 남구 진월동 대주아파트
503840,광주,남구,진월동,,,1~311,,광주 남구 진월동 1~311
503842,광주,남구,진월동,,,359~398,,광주 남구 진월동 359~398
503841,광주,남구,진월동,,,312~358,,광주 남구 진월동 312~358
503843,광주,남구,진월동,,,399~432,,광주 남구 진월동 399~432
503844,광주,남구,진월동,,,433~480,,광주 남구 진월동 433~480
503843,광주,남구,진월동,,,481~600,,광주 남구 진월동 481~600
503789,광주,남구,진월동,,,,한국아델리움아파트 (101~104동),광주 남구 진월동 한국아델리움아파트 (101~104동)
503777,광주,남구,진월동,,,,금광하늘연가아파트 (101~106동),광주 남구 진월동 금광하늘연가아파트 (101~106동)
503716,광주,남구,진월동,,,,대주파크빌아파트 (101~102동),광주 남구 진월동 대주파크빌아파트 (101~102동)
503719,광주,남구,진월동,,,,고운하이플러스아파트 (101~103동),광주 남구 진월동 고운하이플러스아파트 (101~103동)
503720,광주,남구,진월동,,,,진월2차고운하이플러스아파트 (201~206동),광주 남구 진월동 진월2차고운하이플러스아파트 (201~206동)
503718,광주,남구,진월동,,,,진아리채아파트 (301~304동),광주 남구 진월동 진아리채아파트 (301~304동)
503717,광주,남구,진월동,,,,진월2차한국아델리움아파트 (201~203동),광주 남구 진월동 진월2차한국아델리움아파트 (201~203동)
503721,광주,남구,진월동,,,,진월2차진아하이빌아파트 (201~203동),광주 남구 진월동 진월2차진아하이빌아파트 (201~203동)
503723,광주,남구,진월동,,,,호반아파트 (101~102동),광주 남구 진월동 호반아파트 (101~102동)
503722,광주,남구,진월동,,,,호반리젠시빌스위트아파트 (101~102동),광주 남구 진월동 호반리젠시빌스위트아파트 (101~102동)
503203,광주,남구,칠석동,,,,,광주 남구 칠석동
503350,광주,남구,행암동,,,,,광주 남구 행암동
503855,광주,남구,행암동,,,1~350,,광주 남구 행암동 1~350
503856,광주,남구,행암동,,,351~700,,광주 남구 행암동 351~700
503209,광주,남구,화장동,,,,,광주 남구 화장동
501081,광주,동구,계림1동,,,,,광주 동구 계림1동
501806,광주,동구,계림1동,,,528~559,,광주 동구 계림1동 528~559
501806,광주,동구,계림1동,,,510~517,,광주 동구 계림1동 510~517
501805,광주,동구,계림1동,,,486~490,,광주 동구 계림1동 486~490
501805,광주,동구,계림1동,,,254~297,,광주 동구 계림1동 254~297
501804,광주,동구,계림1동,,,298~485,,광주 동구 계림1동 298~485
501804,광주,동구,계림1동,,,177~189,,광주 동구 계림1동 177~189
501803,광주,동구,계림1동,,,560~593,,광주 동구 계림1동 560~593
501803,광주,동구,계림1동,,,491~508,,광주 동구 계림1동 491~508
501803,광주,동구,계림1동,,,174~176,,광주 동구 계림1동 174~176
501854,광주,동구,계림1동,,,594~730,,광주 동구 계림1동 594~730
501856,광주,동구,계림1동,,,898~940,,광주 동구 계림1동 898~940
501857,광주,동구,계림1동,,,941~1031,,광주 동구 계림1동 941~1031
501855,광주,동구,계림1동,,,731~897,,광주 동구 계림1동 731~897
501858,광주,동구,계림2동,,,1032~1814,,광주 동구 계림2동 1032~1814
501082,광주,동구,계림2동,,,,,광주 동구 계림2동
501751,광주,동구,계림2동,,,,금호아파트,광주 동구 계림2동 금호아파트
501801,광주,동구,계림2동,,,70~90,,광주 동구 계림2동 70~90
501800,광주,동구,계림2동,,,190~253,,광주 동구 계림2동 190~253
501800,광주,동구,계림2동,,,1~69,,광주 동구 계림2동 1~69
501802,광주,동구,계림2동,,,91~173,,광주 동구 계림2동 91~173
501750,광주,동구,계림2동,,,,두산위브아파트 (101~113동),광주 동구 계림2동 두산위브아파트 (101~113동)
501800,광주,동구,계림2동,,,509,,광주 동구 계림2동 509
501800,광주,동구,계림2동,,,518~527,,광주 동구 계림2동 518~527
501080,광주,동구,계림동,,,,,광주 동구 계림동
501180,광주,동구,광산동,,,,,광주 동구 광산동
501040,광주,동구,궁동,,,,,광주 동구 궁동
501742,광주,동구,금남로1가,,,,금남지하상가,광주 동구 금남로1가 금남지하상가
501021,광주,동구,금남로1가,,,,,광주 동구 금남로1가
501758,광주,동구,금남로1가,,,,전일빌딩,광주 동구 금남로1가 전일빌딩
501727,광주,동구,금남로2가,,,,우리투자증권빌딩,광주 동구 금남로2가 우리투자증권빌딩
501711,광주,동구,금남로2가,,,,무등빌딩,광주 동구 금남로2가 무등빌딩
501022,광주,동구,금남로2가,,,,,광주 동구 금남로2가
501710,광주,동구,금남로2가,,,,광주일보사,광주 동구 금남로2가 광주일보사
501719,광주,동구,금남로3가,,,,제일은행빌딩,광주 동구 금남로3가 제일은행빌딩
501712,광주,동구,금남로3가,,,,가톨릭센터,광주 동구 금남로3가 가톨릭센터
501023,광주,동구,금남로3가,,,,,광주 동구 금남로3가
501743,광주,동구,금남로3가,,,,국민은행금남로지점,광주 동구 금남로3가 국민은행금남로지점
501700,광주,동구,금남로3가,,,,SK브로드밴드(주)광주사옥,광주 동구 금남로3가 SK브로드밴드(주)광주사옥
501721,광주,동구,금남로4가,,,,국민은행빌딩,광주 동구 금남로4가 국민은행빌딩
501024,광주,동구,금남로4가,,,,,광주 동구 금남로4가
501850,광주,동구,금남로4가,,,1~60,,광주 동구 금남로4가 1~60
501851,광주,동구,금남로4가,,,61~87,,광주 동구 금남로4가 61~87
501852,광주,동구,금남로5가,,,1~59,,광주 동구 금남로5가 1~59
501852,광주,동구,금남로5가,,,63~109,,광주 동구 금남로5가 63~109
501853,광주,동구,금남로5가,,,110~130,,광주 동구 금남로5가 110~130
501853,광주,동구,금남로5가,,,60~62,,광주 동구 금남로5가 60~62
501706,광주,동구,금남로5가,,,,삼성생명빌딩,광주 동구 금남로5가 삼성생명빌딩
501713,광주,동구,금남로5가,,,,남선빌딩,광주 동구 금남로5가 남선빌딩
501025,광주,동구,금남로5가,,,,,광주 동구 금남로5가
501170,광주,동구,금동,,,,,광주 동구 금동
501722,광주,동구,금동,,,,코밀빌딩,광주 동구 금동 코밀빌딩
501807,광주,동구,금동,,,1~49,,광주 동구 금동 1~49
501808,광주,동구,금동,,,50~217,,광주 동구 금동 50~217
501160,광주,동구,남동,,,,,광주 동구 남동
501810,광주,동구,남동,,,117~183,,광주 동구 남동 117~183
501809,광주,동구,남동,,,1~116,,광주 동구 남동 1~116
501260,광주,동구,내남동,,,,,광주 동구 내남동
501050,광주,동구,대의동,,,,,광주 동구 대의동
501709,광주,동구,대의동,,,,광주동부경찰서,광주 동구 대의동 광주동부경찰서
501030,광주,동구,대인동,,,,,광주 동구 대인동
501811,광주,동구,대인동,,,1~184,,광주 동구 대인동 1~184
501812,광주,동구,대인동,,,185~327,,광주 동구 대인동 185~327
501715,광주,동구,대인동,,,,반도빌딩,광주 동구 대인동 반도빌딩
501730,광주,동구,대인동,,,,광주은행본점빌딩,광주 동구 대인동 광주은행본점빌딩
501714,광주,동구,대인동,,,,대한생명빌딩,광주 동구 대인동 대한생명빌딩
501070,광주,동구,동명동,,,,,광주 동구 동명동
501815,광주,동구,동명동,,,200~270,,광주 동구 동명동 200~270
501814,광주,동구,동명동,,,155~199,,광주 동구 동명동 155~199
501813,광주,동구,동명동,,,1~154,,광주 동구 동명동 1~154
501130,광주,동구,불로동,,,,,광주 동구 불로동
501091,광주,동구,산수1동,,,,,광주 동구 산수1동
501820,광주,동구,산수1동,,,540~550,,광주 동구 산수1동 540~550
501822,광주,동구,산수1동,,,536~539,,광주 동구 산수1동 536~539
501819,광주,동구,산수1동,,,558~560,,광주 동구 산수1동 558~560
501820,광주,동구,산수1동,,,420~425,,광주 동구 산수1동 420~425
501820,광주,동구,산수1동,,,455~478,,광주 동구 산수1동 455~478
501819,광주,동구,산수1동,,,300~419,,광주 동구 산수1동 300~419
501819,광주,동구,산수1동,,,479~495,,광주 동구 산수1동 479~495
501819,광주,동구,산수1동,,,555~556,,광주 동구 산수1동 555~556
501820,광주,동구,산수1동,,,557,,광주 동구 산수1동 557
501820,광주,동구,산수1동,,,551~554,,광주 동구 산수1동 551~554
501819,광주,동구,산수1동,,,426~454,,광주 동구 산수1동 426~454
501701,광주,동구,산수2동,,,,두암그린파크 (101~107동),광주 동구 산수2동 두암그린파크 (101~107동)
501816,광주,동구,산수2동,,,514~516,,광주 동구 산수2동 514~516
501816,광주,동구,산수2동,,,524~525,,광주 동구 산수2동 524~525
501817,광주,동구,산수2동,,,227~260,,광주 동구 산수2동 227~260
501818,광주,동구,산수2동,,,526~532,,광주 동구 산수2동 526~532
501092,광주,동구,산수2동,,,,,광주 동구 산수2동
501752,광주,동구,산수2동,,,,두암타운아파트,광주 동구 산수2동 두암타운아파트
501816,광주,동구,산수2동,,,569~573,,광주 동구 산수2동 569~573
501816,광주,동구,산수2동,,,510~513,,광주 동구 산수2동 510~513
501816,광주,동구,산수2동,,,1~113,,광주 동구 산수2동 1~113
501817,광주,동구,산수2동,,,114~226,,광주 동구 산수2동 114~226
501818,광주,동구,산수2동,,,496~509,,광주 동구 산수2동 496~509
501821,광주,동구,산수2동,,,517~523,,광주 동구 산수2동 517~523
501817,광주,동구,산수2동,,,533~535,,광주 동구 산수2동 533~535
501817,광주,동구,산수2동,,,561~567,,광주 동구 산수2동 561~567
501823,광주,동구,산수2동,,,675~711,,광주 동구 산수2동 675~711
501090,광주,동구,산수동,,,,,광주 동구 산수동
501140,광주,동구,서석동,,,,,광주 동구 서석동
501704,광주,동구,서석동,,,,동구청,광주 동구 서석동 동구청
501717,광주,동구,서석동,,,,조선대학교병원,광주 동구 서석동 조선대학교병원
501720,광주,동구,서석동,,,,KT광주정보통신센터빌딩,광주 동구 서석동 KT광주정보통신센터빌딩
501759,광주,동구,서석동,,,,조선대학교,광주 동구 서석동 조선대학교
501825,광주,동구,서석동,,,127~465,,광주 동구 서석동 127~465
501824,광주,동구,서석동,,,466~1003,,광주 동구 서석동 466~1003
501824,광주,동구,서석동,,,1~126,,광주 동구 서석동 1~126
501744,광주,동구,서석동,,,,조선이공대학,광주 동구 서석동 조선이공대학
501250,광주,동구,선교동,,,,,광주 동구 선교동
501220,광주,동구,소태동,,,,,광주 동구 소태동
501826,광주,동구,소태동,,,680~685,,광주 동구 소태동 680~685
501827,광주,동구,소태동,,,100~300,,광주 동구 소태동 100~300
501829,광주,동구,소태동,,,686~700,,광주 동구 소태동 686~700
501829,광주,동구,소태동,,,513~549,,광주 동구 소태동 513~549
501829,광주,동구,소태동,,, 산201~300,,광주 동구 소태동 산201~300
501828,광주,동구,소태동,,,701~860,,광주 동구 소태동 701~860
501828,광주,동구,소태동,,,550~624,,광주 동구 소태동 550~624
501828,광주,동구,소태동,,,431~512,,광주 동구 소태동 431~512
501827,광주,동구,소태동,,,625~679,,광주 동구 소태동 625~679
501827,광주,동구,소태동,,, 산1~200,,광주 동구 소태동 산1~200
501826,광주,동구,소태동,,,301~430,,광주 동구 소태동 301~430
501826,광주,동구,소태동,,,1~99,,광주 동구 소태동 1~99
501839,광주,동구,소태동,,,871~1102,,광주 동구 소태동 871~1102
501100,광주,동구,수기동,,,,,광주 동구 수기동
501723,광주,동구,수기동,,,,제일오피스텔빌딩,광주 동구 수기동 제일오피스텔빌딩
501210,광주,동구,용산동,,,,,광주 동구 용산동
501832,광주,동구,용산동,,,183~301,,광주 동구 용산동 183~301
501830,광주,동구,용산동,,,1~146,,광주 동구 용산동 1~146
501831,광주,동구,용산동,,,147~182,,광주 동구 용산동 147~182
501831,광주,동구,용산동,,,302~636,,광주 동구 용산동 302~636
501230,광주,동구,용연동,,,,,광주 동구 용연동
501200,광주,동구,운림동,,,,,광주 동구 운림동
501834,광주,동구,운림동,,,653~957,,광주 동구 운림동 653~957
501833,광주,동구,운림동,,,1~652,,광주 동구 운림동 1~652
501240,광주,동구,월남동,,,,,광주 동구 월남동
501060,광주,동구,장동,,,,,광주 동구 장동
501151,광주,동구,지산1동,,,,,광주 동구 지산1동
501838,광주,동구,지산1동,,,681~693,,광주 동구 지산1동 681~693
501838,광주,동구,지산1동,,,342,,광주 동구 지산1동 342
501838,광주,동구,지산1동,,,463~523,,광주 동구 지산1동 463~523
501838,광주,동구,지산1동,,,694-25~694-46,,광주 동구 지산1동 694-25~694-46
501838,광주,동구,지산1동,,,703~704,,광주 동구 지산1동 703~704
501838,광주,동구,지산1동,,,524~680,,광주 동구 지산1동 524~680
501838,광주,동구,지산1동,,,710~723,,광주 동구 지산1동 710~723
501838,광주,동구,지산1동,,,694-50~694-71,,광주 동구 지산1동 694-50~694-71
501838,광주,동구,지산1동,,,694-74~694-118,,광주 동구 지산1동 694-74~694-118
501838,광주,동구,지산1동,,,345~444,,광주 동구 지산1동 345~444
501838,광주,동구,지산1동,,,705,,광주 동구 지산1동 705
501152,광주,동구,지산2동,,,,,광주 동구 지산2동
501703,광주,동구,지산2동,,,,광주고등법원,광주 동구 지산2동 광주고등법원
501703,광주,동구,지산2동,,,,광주법원청사,광주 동구 지산2동 광주법원청사
501707,광주,동구,지산2동,,,,광주검찰청사,광주 동구 지산2동 광주검찰청사
501707,광주,동구,지산2동,,,,광주지방검찰청,광주 동구 지산2동 광주지방검찰청
501835,광주,동구,지산2동,,,445~462,,광주 동구 지산2동 445~462
501835,광주,동구,지산2동,,,270~314,,광주 동구 지산2동 270~314
501835,광주,동구,지산2동,,,1~249,,광주 동구 지산2동 1~249
501837,광주,동구,지산2동,,,695~702,,광주 동구 지산2동 695~702
501837,광주,동구,지산2동,,,694-72~694-73,,광주 동구 지산2동 694-72~694-73
501837,광주,동구,지산2동,,,694-47~694-49,,광주 동구 지산2동 694-47~694-49
501837,광주,동구,지산2동,,,694-1~694-24,,광주 동구 지산2동 694-1~694-24
501837,광주,동구,지산2동,,,315~340,,광주 동구 지산2동 315~340
501836,광주,동구,지산2동,,,706~709,,광주 동구 지산2동 706~709
